"symbol","time","price","period"
"kospi",2032-09-01,4.0928807753365,"Phase3"
"kospi",2032-10-01,4.26377349915028,"Phase3"
"kospi",2032-11-01,4.23468201632495,"Phase3"
"kospi",2032-12-01,4.16029295042798,"Phase3"
"kospi",2033-01-01,3.9980669306734,"Phase3"
"kospi",2033-02-01,4.01064152745421,"Phase3"
"kospi",2033-03-01,4.17078935456057,"Phase3"
"kospi",2033-04-01,4.21229199596264,"Phase3"
"kospi",2033-05-01,4.15005209462675,"Phase3"
"kospi",2033-06-01,4.1719009510136,"Phase3"
"kospi",2033-07-01,4.22561223305048,"Phase3"
"kospi",2033-08-01,4.29772473345553,"Phase3"
"kospi",2033-09-01,4.31017251066279,"Phase3"
"kospi",2033-10-01,4.29640828697153,"Phase3"
"kospi",2033-11-01,4.18185439199193,"Phase3"
"kospi",2033-12-01,4.26609364657484,"Phase3"
"kospi",2034-01-01,4.35459306961623,"Phase3"
"kospi",2034-02-01,4.39508584383406,"Phase3"
"kospi",2034-03-01,4.50772665785837,"Phase3"
"kospi",2034-04-01,4.55838792596885,"Phase3"
"kospi",2034-05-01,4.85741717881524,"Phase3"
"kospi",2034-06-01,5.00579342042661,"Phase3"
"kospi",2034-07-01,5.0916669905565,"Phase3"
"kospi",2034-08-01,5.00575174333466,"Phase3"
"kospi",2034-09-01,5.00784567673146,"Phase3"
"kospi",2034-10-01,5.2393213412519,"Phase3"
"kospi",2034-11-01,5.34565942582983,"Phase3"
"kospi",2034-12-01,5.20681716913345,"Phase3"
"kospi",2035-01-01,5.32379751271437,"Phase3"
"kospi",2035-02-01,5.14696524220598,"Phase3"
"kospi",2035-03-01,5.1732699203669,"Phase3"
"kospi",2035-04-01,5.18731265994382,"Phase3"
"kospi",2035-05-01,5.1938030445528,"Phase3"
"kospi",2035-06-01,5.05285817997694,"Phase3"
"kospi",2035-07-01,4.8202011762345,"Phase3"
"kospi",2035-08-01,4.81923717667448,"Phase3"
"kospi",2035-09-01,4.86888786137896,"Phase3"
"kospi",2035-10-01,4.54423741401341,"Phase3"
"kospi",2035-11-01,4.39574654542225,"Phase3"
"kospi",2035-12-01,4.36835816999557,"Phase3"
"kospi",2036-01-01,4.43557846362157,"Phase3"
"kospi",2036-02-01,4.6639316659662,"Phase3"
"kospi",2036-03-01,4.56204278341078,"Phase3"
"kospi",2036-04-01,4.66798664754696,"Phase3"
"kospi",2036-05-01,4.40374419780998,"Phase3"
"kospi",2036-06-01,4.44258231990049,"Phase3"
"kospi",2036-07-01,4.38791628990342,"Phase3"
"kospi",2036-08-01,4.10270395313486,"Phase3"
"kospi",2036-09-01,4.3157644888476,"Phase3"
"kospi",2036-10-01,4.3591126838471,"Phase3"
"kospi",2036-11-01,4.49105291089617,"Phase3"
"kospi",2036-12-01,4.53059884125194,"Phase3"
"oil",2032-01-01,2.8234274097106,"Phase3"
"oil",2032-02-01,3.02464784299903,"Phase3"
"oil",2032-03-01,2.85958122241308,"Phase3"
"oil",2032-04-01,3.25597088871425,"Phase3"
"oil",2032-05-01,3.54370963884238,"Phase3"
"oil",2032-06-01,3.57686830031963,"Phase3"
"oil",2032-07-01,3.04358461438107,"Phase3"
"oil",2032-08-01,2.56323959863783,"Phase3"
"oil",2032-09-01,2.71941663534584,"Phase3"
"oil",2032-10-01,2.76391033028201,"Phase3"
"oil",2032-11-01,2.53787969385315,"Phase3"
"oil",2032-12-01,2.22366876127938,"Phase3"
"oil",2033-01-01,1.89447248832437,"Phase3"
"oil",2033-02-01,1.81314278880651,"Phase3"
"oil",2033-03-01,2.24505881585528,"Phase3"
"oil",2033-04-01,2.43693124224098,"Phase3"
"oil",2033-05-01,2.7931344745504,"Phase3"
"oil",2033-06-01,2.91540736231002,"Phase3"
"oil",2033-07-01,2.66990552499402,"Phase3"
"oil",2033-08-01,2.67426141031374,"Phase3"
"oil",2033-09-01,2.70164918395007,"Phase3"
"oil",2033-10-01,2.97627589662988,"Phase3"
"oil",2033-11-01,2.73026503114999,"Phase3"
"oil",2033-12-01,3.10753863851209,"Phase3"
"oil",2034-01-01,3.13944032528103,"Phase3"
"oil",2034-02-01,3.19710721434056,"Phase3"
"oil",2034-03-01,2.94952320539085,"Phase3"
"oil",2034-04-01,3.05312881582094,"Phase3"
"oil",2034-05-01,2.89861059772564,"Phase3"
"oil",2034-06-01,2.70137092039747,"Phase3"
"oil",2034-07-01,2.78824003323305,"Phase3"
"oil",2034-08-01,2.8723365535601,"Phase3"
"oil",2034-09-01,2.97907199234633,"Phase3"
"oil",2034-10-01,3.08405448892175,"Phase3"
"oil",2034-11-01,3.38666416100044,"Phase3"
"oil",2034-12-01,3.4609842143028,"Phase3"
"oil",2035-01-01,3.80881197252879,"Phase3"
"oil",2035-02-01,3.72096829013457,"Phase3"
"oil",2035-03-01,3.75058370633592,"Phase3"
"oil",2035-04-01,3.96160066514049,"Phase3"
"oil",2035-05-01,4.18429692765976,"Phase3"
"oil",2035-06-01,4.05843896994339,"Phase3"
"oil",2035-07-01,4.24428537260396,"Phase3"
"oil",2035-08-01,4.069340598775,"Phase3"
"oil",2035-09-01,4.19948010423092,"Phase3"
"oil",2035-10-01,4.23036926884561,"Phase3"
"oil",2035-11-01,3.4060930399426,"Phase3"
"oil",2035-12-01,2.96118020675543,"Phase3"
"oil",2036-01-01,3.07197526224075,"Phase3"
"oil",2036-02-01,3.28598043782021,"Phase3"
"oil",2036-03-01,3.47712440632795,"Phase3"
"oil",2036-04-01,3.8186068495803,"Phase3"
"oil",2036-05-01,3.63709747559305,"Phase3"
"oil",2036-06-01,3.26820736665869,"Phase3"
"oil",2036-07-01,3.42968758897962,"Phase3"
"oil",2036-08-01,3.27708138548847,"Phase3"
"oil",2036-09-01,3.4051064338675,"Phase3"
"oil",2036-10-01,3.22668281979556,"Phase3"
"oil",2036-11-01,3.41120230617203,"Phase3"
"oil",2036-12-01,3.58037442108239,"Phase3"
"sp500",2032-01-01,2.10531951631832,"Phase3"
"sp500",2032-02-01,2.16139132824638,"Phase3"
"sp500",2032-03-01,2.15910209377833,"Phase3"
"sp500",2032-04-01,2.17454015975486,"Phase3"
"sp500",2032-05-01,2.19227049541291,"Phase3"
"sp500",2032-06-01,2.17912912239913,"Phase3"
"sp500",2032-07-01,2.17379359206446,"Phase3"
"sp500",2032-08-01,2.11745174901983,"Phase3"
"sp500",2032-09-01,2.01835699788713,"Phase3"
"sp500",2032-10-01,2.10182570650588,"Phase3"
"sp500",2032-11-01,2.15975197011359,"Phase3"
"sp500",2032-12-01,2.13220570556169,"Phase3"
"sp500",2033-01-01,1.99157103654611,"Phase3"
"sp500",2033-02-01,1.97685233470735,"Phase3"
"sp500",2033-03-01,2.09885835388264,"Phase3"
"sp500",2033-04-01,2.15447743370077,"Phase3"
"sp500",2033-05-01,2.14411291462279,"Phase3"
"sp500",2033-06-01,2.1631513929098,"Phase3"
"sp500",2033-07-01,2.23063465607195,"Phase3"
"sp500",2033-08-01,2.26030188236904,"Phase3"
"sp500",2033-09-01,2.2397579288598,"Phase3"
"sp500",2033-10-01,2.22452993329564,"Phase3"
"sp500",2033-11-01,2.24733010519078,"Phase3"
"sp500",2033-12-01,2.33207873651907,"Phase3"
"sp500",2034-01-01,2.36164915949467,"Phase3"
"sp500",2034-02-01,2.41852781303025,"Phase3"
"sp500",2034-03-01,2.45684336126333,"Phase3"
"sp500",2034-04-01,2.44904490235621,"Phase3"
"sp500",2034-05-01,2.48645196037274,"Phase3"
"sp500",2034-06-01,2.5265611726876,"Phase3"
"sp500",2034-07-01,2.54744336820362,"Phase3"
"sp500",2034-08-01,2.54964459091661,"Phase3"
"sp500",2034-09-01,2.58765531140801,"Phase3"
"sp500",2034-10-01,2.65425169948714,"Phase3"
"sp500",2034-11-01,2.69225255492086,"Phase3"
"sp500",2034-12-01,2.76567771720714,"Phase3"
"sp500",2035-01-01,2.89591295451112,"Phase3"
"sp500",2035-02-01,2.80804481018553,"Phase3"
"sp500",2035-03-01,2.80557280692669,"Phase3"
"sp500",2035-04-01,2.75455484610217,"Phase3"
"sp500",2035-05-01,2.80424391287118,"Phase3"
"sp500",2035-06-01,2.85911366404476,"Phase3"
"sp500",2035-07-01,2.89989853140446,"Phase3"
"sp500",2035-08-01,2.96651655442688,"Phase3"
"sp500",2035-09-01,3.01185799491554,"Phase3"
"sp500",2035-10-01,2.89140888534933,"Phase3"
"sp500",2035-11-01,2.82680850513613,"Phase3"
"sp500",2035-12-01,2.6649539567077,"Phase3"
"sp500",2036-01-01,2.70656109515322,"Phase3"
"sp500",2036-02-01,2.85964443030867,"Phase3"
"sp500",2036-03-01,2.91063226259188,"Phase3"
"sp500",2036-04-01,3.01424491914216,"Phase3"
"sp500",2036-05-01,2.96328357611425,"Phase3"
"sp500",2036-06-01,3.00009235508233,"Phase3"
"sp500",2036-07-01,3.11006969169536,"Phase3"
"sp500",2036-08-01,3.00765388871145,"Phase3"
"sp500",2036-09-01,3.09558118795455,"Phase3"
"sp500",2036-10-01,3.09092995376674,"Phase3"
"sp500",2036-11-01,3.22299836686952,"Phase3"
"sp500",2036-12-01,3.29757598472734,"Phase3"
"us_bond_10yr",2032-01-01,0.339350180505415,"Phase3"
"us_bond_10yr",2032-02-01,0.357400722021661,"Phase3"
"us_bond_10yr",2032-03-01,0.368231046931408,"Phase3"
"us_bond_10yr",2032-04-01,0.350180505415162,"Phase3"
"us_bond_10yr",2032-05-01,0.397111913357401,"Phase3"
"us_bond_10yr",2032-06-01,0.425992779783393,"Phase3"
"us_bond_10yr",2032-07-01,0.418772563176895,"Phase3"
"us_bond_10yr",2032-08-01,0.391696750902527,"Phase3"
"us_bond_10yr",2032-09-01,0.391696750902527,"Phase3"
"us_bond_10yr",2032-10-01,0.373646209386282,"Phase3"
"us_bond_10yr",2032-11-01,0.407942238267148,"Phase3"
"us_bond_10yr",2032-12-01,0.404332129963899,"Phase3"
"us_bond_10yr",2033-01-01,0.377256317689531,"Phase3"
"us_bond_10yr",2033-02-01,0.32129963898917,"Phase3"
"us_bond_10yr",2033-03-01,0.34115523465704,"Phase3"
"us_bond_10yr",2033-04-01,0.326714801444043,"Phase3"
"us_bond_10yr",2033-05-01,0.326714801444043,"Phase3"
"us_bond_10yr",2033-06-01,0.296028880866426,"Phase3"
"us_bond_10yr",2033-07-01,0.270758122743682,"Phase3"
"us_bond_10yr",2033-08-01,0.28158844765343,"Phase3"
"us_bond_10yr",2033-09-01,0.294223826714801,"Phase3"
"us_bond_10yr",2033-10-01,0.317689530685921,"Phase3"
"us_bond_10yr",2033-11-01,0.386281588447653,"Phase3"
"us_bond_10yr",2033-12-01,0.449458483754513,"Phase3"
"us_bond_10yr",2034-01-01,0.438628158844765,"Phase3"
"us_bond_10yr",2034-02-01,0.436823104693141,"Phase3"
"us_bond_10yr",2034-03-01,0.447653429602888,"Phase3"
"us_bond_10yr",2034-04-01,0.415162454873646,"Phase3"
"us_bond_10yr",2034-05-01,0.415162454873646,"Phase3"
"us_bond_10yr",2034-06-01,0.395306859205776,"Phase3"
"us_bond_10yr",2034-07-01,0.418772563176895,"Phase3"
"us_bond_10yr",2034-08-01,0.398916967509025,"Phase3"
"us_bond_10yr",2034-09-01,0.397111913357401,"Phase3"
"us_bond_10yr",2034-10-01,0.425992779783393,"Phase3"
"us_bond_10yr",2034-11-01,0.424187725631769,"Phase3"
"us_bond_10yr",2034-12-01,0.433212996389892,"Phase3"
"us_bond_10yr",2035-01-01,0.465703971119134,"Phase3"
"us_bond_10yr",2035-02-01,0.516245487364621,"Phase3"
"us_bond_10yr",2035-03-01,0.512635379061372,"Phase3"
"us_bond_10yr",2035-04-01,0.518050541516246,"Phase3"
"us_bond_10yr",2035-05-01,0.537906137184116,"Phase3"
"us_bond_10yr",2035-06-01,0.525270758122744,"Phase3"
"us_bond_10yr",2035-07-01,0.521660649819495,"Phase3"
"us_bond_10yr",2035-08-01,0.521660649819495,"Phase3"
"us_bond_10yr",2035-09-01,0.541516245487365,"Phase3"
"us_bond_10yr",2035-10-01,0.568592057761733,"Phase3"
"us_bond_10yr",2035-11-01,0.563176895306859,"Phase3"
"us_bond_10yr",2035-12-01,0.510830324909747,"Phase3"
"us_bond_10yr",2036-01-01,0.489169675090253,"Phase3"
"us_bond_10yr",2036-02-01,0.483754512635379,"Phase3"
"us_bond_10yr",2036-03-01,0.463898916967509,"Phase3"
"us_bond_10yr",2036-04-01,0.456678700361011,"Phase3"
"us_bond_10yr",2036-05-01,0.433212996389892,"Phase3"
"us_bond_10yr",2036-06-01,0.373646209386282,"Phase3"
"us_bond_10yr",2036-07-01,0.371841155234657,"Phase3"
"us_bond_10yr",2036-08-01,0.294223826714801,"Phase3"
"us_bond_10yr",2036-09-01,0.306859205776173,"Phase3"
"us_bond_10yr",2036-10-01,0.308664259927798,"Phase3"
"us_bond_10yr",2036-11-01,0.326714801444043,"Phase3"
"us_bond_10yr",2036-12-01,0.335740072202166,"Phase3"
"us_home",2032-01-01,1.68049712268485,"Phase3"
"us_home",2032-04-01,1.70941534890469,"Phase3"
"us_home",2032-07-01,1.7354804390928,"Phase3"
"us_home",2032-10-01,1.75076164224576,"Phase3"
"us_home",2033-01-01,1.76681657720393,"Phase3"
"us_home",2033-04-01,1.80090913487113,"Phase3"
"us_home",2033-07-01,1.83306736302529,"Phase3"
"us_home",2033-10-01,1.8497509550752,"Phase3"
"us_home",2034-01-01,1.86580589003337,"Phase3"
"us_home",2034-04-01,1.91155278301659,"Phase3"
"us_home",2034-07-01,1.94385608588423,"Phase3"
"us_home",2034-10-01,1.96252236568499,"Phase3"
"us_home",2035-01-01,1.99153730838048,"Phase3"
"us_home",2035-04-01,2.03607524541806,"Phase3"
"us_home",2035-07-01,2.06644421877267,"Phase3"
"us_home",2035-10-01,2.07872721118042,"Phase3"
"us_home",2036-01-01,2.10155229943421,"Phase3"
"us_home",2036-04-01,2.1408675467866,"Phase3"
"us_home",2036-07-01,2.16582039750472,"Phase3"
"us_home",2036-10-01,2.18409981140287,"Phase3"
"us_tbill_90day",2032-01-01,0.00545959896763947,"Phase3"
"us_tbill_90day",2032-02-01,0.00355265770143047,"Phase3"
"us_tbill_90day",2032-03-01,0.00550471962026459,"Phase3"
"us_tbill_90day",2032-04-01,0.0046023065677622,"Phase3"
"us_tbill_90day",2032-05-01,0.00327575938058368,"Phase3"
"us_tbill_90day",2032-06-01,0.00297796307325789,"Phase3"
"us_tbill_90day",2032-07-01,0.00640713267276698,"Phase3"
"us_tbill_90day",2032-08-01,0.0142753150495854,"Phase3"
"us_tbill_90day",2032-09-01,0.0044433099823213,"Phase3"
"us_tbill_90day",2032-10-01,0.00302523232838897,"Phase3"
"us_tbill_90day",2032-11-01,0.0247641139776183,"Phase3"
"us_tbill_90day",2032-12-01,0.0452108939303698,"Phase3"
"us_tbill_90day",2033-01-01,0.0506776172115817,"Phase3"
"us_tbill_90day",2033-02-01,0.0620408973595394,"Phase3"
"us_tbill_90day",2033-03-01,0.0583861244969047,"Phase3"
"us_tbill_90day",2033-04-01,0.0452839464155724,"Phase3"
"us_tbill_90day",2033-05-01,0.0544541819110015,"Phase3"
"us_tbill_90day",2033-06-01,0.0535130940133918,"Phase3"
"us_tbill_90day",2033-07-01,0.0590629342862815,"Phase3"
"us_tbill_90day",2033-08-01,0.0590413548437217,"Phase3"
"us_tbill_90day",2033-09-01,0.0579521067907012,"Phase3"
"us_tbill_90day",2033-10-01,0.0648203295612468,"Phase3"
"us_tbill_90day",2033-11-01,0.0885447687115346,"Phase3"
"us_tbill_90day",2033-12-01,0.100305359388147,"Phase3"
"us_tbill_90day",2034-01-01,0.101548540798094,"Phase3"
"us_tbill_90day",2034-02-01,0.103445033071064,"Phase3"
"us_tbill_90day",2034-03-01,0.146394938325953,"Phase3"
"us_tbill_90day",2034-04-01,0.158511227443236,"Phase3"
"us_tbill_90day",2034-05-01,0.176511993069468,"Phase3"
"us_tbill_90day",2034-06-01,0.195101701951017,"Phase3"
"us_tbill_90day",2034-07-01,0.211832439944411,"Phase3"
"us_tbill_90day",2034-08-01,0.201379357968425,"Phase3"
"us_tbill_90day",2034-09-01,0.204387532261267,"Phase3"
"us_tbill_90day",2034-10-01,0.213373417661684,"Phase3"
"us_tbill_90day",2034-11-01,0.244098433496885,"Phase3"
"us_tbill_90day",2034-12-01,0.262457812189796,"Phase3"
"us_tbill_90day",2035-01-01,0.280590298458077,"Phase3"
"us_tbill_90day",2035-02-01,0.311275508604746,"Phase3"
"us_tbill_90day",2035-03-01,0.336840712064059,"Phase3"
"us_tbill_90day",2035-04-01,0.348941641377615,"Phase3"
"us_tbill_90day",2035-05-01,0.370079592831231,"Phase3"
"us_tbill_90day",2035-06-01,0.377019578925475,"Phase3"
"us_tbill_90day",2035-07-01,0.388553277177458,"Phase3"
"us_tbill_90day",2035-08-01,0.403794529179722,"Phase3"
"us_tbill_90day",2035-09-01,0.422139326875855,"Phase3"
"us_tbill_90day",2035-10-01,0.446513978378183,"Phase3"
"us_tbill_90day",2035-11-01,0.461882072662299,"Phase3"
"us_tbill_90day",2035-12-01,0.469682246115587,"Phase3"
"us_tbill_90day",2036-01-01,0.471369012167106,"Phase3"
"us_tbill_90day",2036-02-01,0.474175313208572,"Phase3"
"us_tbill_90day",2036-03-01,0.476946784272573,"Phase3"
"us_tbill_90day",2036-04-01,0.473070705351825,"Phase3"
"us_tbill_90day",2036-05-01,0.467088995975238,"Phase3"
"us_tbill_90day",2036-06-01,0.430911256700417,"Phase3"
"us_tbill_90day",2036-07-01,0.416644106340354,"Phase3"
"us_tbill_90day",2036-08-01,0.387044958218276,"Phase3"
"us_tbill_90day",2036-09-01,0.376116736152472,"Phase3"
"us_tbill_90day",2036-10-01,0.326944248921616,"Phase3"
"us_tbill_90day",2036-11-01,0.30615550191739,"Phase3"
"us_tbill_90day",2036-12-01,0.304792157085189,"Phase3"
"usd",2032-01-01,0.637339659110877,"Phase3"
"usd",2032-02-01,0.645147601476015,"Phase3"
"usd",2032-03-01,0.651848239910971,"Phase3"
"usd",2032-04-01,0.635313594564517,"Phase3"
"usd",2032-05-01,0.639979206934927,"Phase3"
"usd",2032-06-01,0.651838106952498,"Phase3"
"usd",2032-07-01,0.671555555555556,"Phase3"
"usd",2032-08-01,0.690062554911263,"Phase3"
"usd",2032-09-01,0.693685936859369,"Phase3"
"usd",2032-10-01,0.669594681661102,"Phase3"
"usd",2032-11-01,0.67561184326129,"Phase3"
"usd",2032-12-01,0.685261172611726,"Phase3"
"usd",2033-01-01,0.704807532361038,"Phase3"
"usd",2033-02-01,0.712369530838165,"Phase3"
"usd",2033-03-01,0.69207110642535,"Phase3"
"usd",2033-04-01,0.671116206876355,"Phase3"
"usd",2033-05-01,0.687512739413108,"Phase3"
"usd",2033-06-01,0.68248245768172,"Phase3"
"usd",2033-07-01,0.668227610847537,"Phase3"
"usd",2033-08-01,0.650160077315059,"Phase3"
"usd",2033-09-01,0.649191003338605,"Phase3"
"usd",2033-10-01,0.66078955075265,"Phase3"
"usd",2033-11-01,0.681021495929245,"Phase3"
"usd",2033-12-01,0.692947929479295,"Phase3"
"usd",2034-01-01,0.690626954840977,"Phase3"
"usd",2034-02-01,0.668006442921572,"Phase3"
"usd",2034-03-01,0.664125636970655,"Phase3"
"usd",2034-04-01,0.664309435951502,"Phase3"
"usd",2034-05-01,0.659014760147602,"Phase3"
"usd",2034-06-01,0.662359515023722,"Phase3"
"usd",2034-07-01,0.662886428864289,"Phase3"
"usd",2034-08-01,0.662021905933345,"Phase3"
"usd",2034-09-01,0.66280032800328,"Phase3"
"usd",2034-10-01,0.662381420957067,"Phase3"
"usd",2034-11-01,0.644171791717917,"Phase3"
"usd",2034-12-01,0.634277514203713,"Phase3"
"usd",2035-01-01,0.624167398816845,"Phase3"
"usd",2035-02-01,0.631684355414983,"Phase3"
"usd",2035-03-01,0.626686464007497,"Phase3"
"usd",2035-04-01,0.625575587184443,"Phase3"
"usd",2035-05-01,0.630621156211562,"Phase3"
"usd",2035-06-01,0.640985884144556,"Phase3"
"usd",2035-07-01,0.65729684296843,"Phase3"
"usd",2035-08-01,0.656256662566626,"Phase3"
"usd",2035-09-01,0.655901130439876,"Phase3"
"usd",2035-10-01,0.662809699525567,"Phase3"
"usd",2035-11-01,0.659137234229485,"Phase3"
"usd",2035-12-01,0.657426579980086,"Phase3"
"usd",2036-01-01,0.656199847712763,"Phase3"
"usd",2036-02-01,0.657080360803608,"Phase3"
"usd",2036-03-01,0.662801206583494,"Phase3"
"usd",2036-04-01,0.668989047033328,"Phase3"
"usd",2036-05-01,0.692879224506531,"Phase3"
"usd",2036-06-01,0.687509225092251,"Phase3"
"usd",2036-07-01,0.68952995958531,"Phase3"
"usd",2036-08-01,0.708942892286066,"Phase3"
"usd",2036-09-01,0.699416915597727,"Phase3"
"usd",2036-10-01,0.693168921689217,"Phase3"
"usd",2036-11-01,0.683710478533357,"Phase3"
"usd",2036-12-01,0.688048497627833,"Phase3"
"vix",2032-01-01,0.801101955039277,"Phase3"
"vix",2032-02-01,0.666382185924417,"Phase3"
"vix",2032-03-01,0.620649334112832,"Phase3"
